user_id,item_id,user_cartnum,item_cartnum
90081052,215841290,510.0,2.0
47035700,221871878,161.0,6.0
72990071,36727089,51.0,19.0
46338408,210933120,50.0,2.0
62944220,341098285,447.0,2.0
26277198,308172495,149.0,3.0
83589880,324020430,27.0,3.0
107123830,32899631,217.0,2.0
41868482,118959501,19.0,3.0
114575541,121599297,54.0,2.0
57450756,398074047,54.0,5.0
83589880,269332812,27.0,2.0
132315137,380709004,3041.0,2.0
83299768,355266150,245.0,2.0
89304414,32447212,8.0,1.0
62193211,292508411,20.0,1.0
101808119,311411077,61.0,2.0
29420856,124253774,51.0,9.0
107863206,354418357,79.0,2.0
86180555,269932994,133.0,4.0
41868482,217279789,19.0,3.0
111073682,362424886,15.0,1.0
135640510,318483836,12.0,11.0
57502610,24102444,152.0,1.0
122304524,331163752,56.0,2.0
91829241,260059116,55.0,2.0
108594053,357575535,92.0,2.0
137154848,361220459,15.0,1.0
33213066,251730762,225.0,2.0
49296993,324513572,35.0,1.0
60550509,261491813,81.0,3.0
77483187,308615011,374.0,4.0
30592468,158286406,49.0,2.0
77483187,261864239,374.0,6.0
85528205,101172389,138.0,2.0
7138866,217974835,40.0,1.0
55136020,180799118,38.0,2.0
140909144,385235628,60.0,5.0
134369588,184417917,46.0,2.0
11731068,116381651,73.0,2.0
10149605,292260795,503.0,14.0
108594053,310042682,92.0,2.0
99652355,340803434,76.0,2.0
42453068,327720987,227.0,3.0
20180785,226047211,33.0,6.0
43545603,368570606,2.0,1.0
99503374,205297443,26.0,1.0
54851639,186497184,133.0,2.0
77048296,12452036,36.0,2.0
117956367,170659775,192.0,2.0
81756097,170858503,418.0,1.0
119859365,175984289,131.0,4.0
77253471,190762654,20.0,1.0
29420856,81667939,51.0,3.0
106218649,232937875,85.0,2.0
117965873,17940571,140.0,2.0
34062436,124038396,4.0,2.0
60314888,204091932,43.0,4.0
132315137,396694077,3041.0,2.0
108594053,32969581,92.0,2.0
24808643,383708012,15.0,2.0
117965873,150322966,140.0,3.0
54574235,263045399,333.0,2.0
77483187,280427193,374.0,2.0
31700289,188310981,118.0,1.0
50791625,167998659,300.0,2.0
47248096,147116921,821.0,5.0
29420856,345496464,51.0,10.0
50791625,156338156,300.0,2.0
40719208,234585938,22.0,2.0
28587433,84673325,28.0,2.0
87756612,217969575,5.0,2.0
9431880,254180056,46.0,1.0
13693896,11185604,22.0,2.0
13693896,354619935,22.0,1.0
60550509,239331858,81.0,3.0
77483187,205331269,374.0,2.0
77483187,201373644,374.0,5.0
77483187,256635769,374.0,3.0
77253471,153450576,20.0,1.0
77048296,21449103,36.0,4.0
8275394,176749535,271.0,3.0
108594053,307038402,92.0,3.0
33403236,167015282,96.0,2.0
77483187,337736750,374.0,2.0
45563112,83580360,23.0,2.0
60408225,198926950,123.0,2.0
117965873,54874080,140.0,4.0
1866742,177012965,66.0,2.0
77483187,43818020,374.0,2.0
18379814,151492788,116.0,4.0
37950224,371384911,76.0,3.0
106840813,160628940,256.0,2.0
30592468,339081253,49.0,1.0
47248096,198149623,821.0,4.0
70277195,168986000,63.0,2.0
110896346,28474675,87.0,4.0
56096607,290396501,33.0,2.0
77483187,195752850,374.0,3.0
123082064,125111905,74.0,18.0
138858951,130522079,67.0,3.0
72990071,95373011,51.0,1.0
77483187,203536985,374.0,5.0
7316598,251317156,91.0,1.0
110061776,279188383,17.0,2.0
8213864,260098396,111.0,2.0
123395094,363044328,12.0,3.0
19900342,104490301,41.0,1.0
89304414,182279757,8.0,1.0
34453652,171021298,28.0,2.0
40719208,147799935,22.0,3.0
77483187,21313263,374.0,5.0
99093727,335338674,23.0,1.0
123395094,305321040,12.0,2.0
44221621,151974203,83.0,5.0
60175632,36384155,301.0,3.0
60175632,55320492,301.0,1.0
10765825,238718507,91.0,1.0
77483187,1715782,374.0,5.0
117956367,59574929,192.0,4.0
84873122,24595796,96.0,2.0
58100824,295711071,22.0,1.0
10191206,400817716,55.0,4.0
14281644,232691622,112.0,4.0
90081052,320959968,510.0,2.0
55605483,7309764,4.0,2.0
24298954,343444631,37.0,5.0
44880226,379793149,158.0,2.0
110718384,89765664,12.0,2.0
87816316,341460186,65.0,10.0
134369588,110363049,46.0,2.0
44414889,156360522,9.0,3.0
31700289,8495302,118.0,2.0
6685234,158428227,58.0,2.0
30592468,157028703,49.0,1.0
119859365,326744422,131.0,2.0
22158762,243571974,154.0,2.0
56847354,33311781,61.0,3.0
130354103,318293664,26.0,2.0
56096607,132195387,33.0,7.0
85954497,20034779,48.0,3.0
16419618,282239903,122.0,3.0
107123830,293812944,217.0,2.0
9670219,270670042,179.0,2.0
24288984,219083710,117.0,2.0
92243806,126211333,29.0,2.0
119859365,337009559,131.0,1.0
60550509,12612001,81.0,2.0
16538151,80628691,598.0,3.0
49296993,183841964,35.0,4.0
59567091,382648173,186.0,1.0
136091846,37340887,181.0,1.0
6685234,1423924,58.0,3.0
31309091,178479076,208.0,23.0
77483187,84905163,374.0,7.0
129141421,14813832,52.0,3.0
117222178,94463140,85.0,2.0
120911325,224675072,83.0,2.0
61136520,294711684,164.0,9.0
18731849,228124113,342.0,2.0
72990071,340893667,51.0,1.0
104786700,124417943,66.0,3.0
77483187,50508524,374.0,4.0
36147332,128682858,15.0,3.0
62944220,118317110,447.0,2.0
24314619,71131852,26.0,2.0
54574235,312292573,333.0,3.0
86748372,6873269,33.0,3.0
106078250,286006774,84.0,2.0
97318772,77462407,26.0,4.0
9648147,64769858,25.0,3.0
104786700,277382689,66.0,3.0
85822276,292510232,86.0,2.0
59247271,384580116,146.0,2.0
57475934,157181547,482.0,4.0
107174628,139875718,161.0,2.0
113791848,241302563,401.0,2.0
72802893,333342472,59.0,2.0
22466822,348366458,26.0,2.0
135289457,99795696,105.0,4.0
116970108,395558089,48.0,2.0
36863326,398605080,150.0,3.0
93704320,382591814,323.0,2.0
46955464,368339073,70.0,3.0
101808119,342320227,61.0,1.0
97821126,346218812,95.0,2.0
25963511,43559162,293.0,3.0
58373604,37903801,11.0,5.0
121194621,390188197,99.0,1.0
47321502,365905467,409.0,2.0
116399303,153314349,285.0,2.0
131424381,234819903,25.0,3.0
74909565,111644115,19.0,3.0
46955464,353788105,70.0,4.0
137234632,62825645,22.0,1.0
114575541,162623229,54.0,6.0
93945905,289543017,108.0,3.0
18956456,57711954,227.0,6.0
14947982,252440874,19.0,3.0
93704320,289174397,323.0,2.0
61392570,379495366,99.0,3.0
44880226,348938573,158.0,1.0
70971999,325874526,25.0,3.0
126485355,183784170,26.0,3.0
60408225,253469609,123.0,6.0
41929479,375475734,106.0,1.0
135077497,130944833,29.0,2.0
44580650,193013823,90.0,2.0
76297222,75478400,42.0,3.0
133784111,7552180,182.0,1.0
27625049,43198240,47.0,5.0
1257131,137487953,57.0,2.0
65680419,117421504,20.0,1.0
86868724,42510540,11.0,2.0
14870142,100223754,148.0,1.0
100397503,169059378,250.0,2.0
138737144,146245534,757.0,2.0
95112222,234408284,271.0,3.0
64743108,139584648,85.0,2.0
73407945,401130783,226.0,2.0
103633934,234368089,61.0,2.0
7296920,210825967,109.0,1.0
116399303,132383930,285.0,2.0
29359060,353821375,106.0,2.0
28031374,229886478,19.0,2.0
71124457,284979497,22.0,2.0
9180621,243433777,69.0,2.0
46485348,142691817,848.0,2.0
80422373,180259839,14.0,1.0
93262868,360558245,7.0,1.0
12725240,389397347,388.0,2.0
14870142,44257280,148.0,1.0
114999744,301477452,27.0,2.0
8716998,102636947,204.0,2.0
106078250,144207432,84.0,2.0
4231989,292522676,47.0,2.0
93422967,55547447,52.0,2.0
86748372,32771023,33.0,7.0
25963511,332250018,293.0,3.0
43245800,69078154,40.0,2.0
31005284,176160295,178.0,3.0
123188632,100919882,12.0,1.0
83249566,281945313,188.0,5.0
93704320,362333423,323.0,2.0
104014368,381281373,218.0,4.0
49452583,94797319,146.0,13.0
3325137,83378227,107.0,2.0
89063931,399680276,42.0,3.0
70519005,399460934,46.0,1.0
63339213,369410733,164.0,8.0
35935190,266710610,44.0,2.0
2334161,219071441,52.0,6.0
106078250,279179525,84.0,2.0
72288359,39748301,169.0,2.0
118193939,110105958,26.0,3.0
90568957,273395270,103.0,4.0
61840500,125324593,12.0,2.0
31298818,193173877,12.0,2.0
17020859,261526811,35.0,3.0
76398803,82675977,291.0,3.0
3090816,3740296,31.0,2.0
86748372,301486538,33.0,5.0
123051004,208945189,70.0,3.0
5409107,308041343,99.0,1.0
128080625,247851756,28.0,1.0
142456023,303404710,46.0,3.0
85762170,18119342,12.0,2.0
39331817,244984139,18.0,2.0
27479069,357034847,77.0,2.0
72288359,286444629,169.0,3.0
50206606,264608142,398.0,3.0
9180621,295531571,69.0,2.0
89383339,236219693,176.0,2.0
95247029,246899914,182.0,2.0
47248096,315894821,821.0,5.0
2334161,178249785,52.0,4.0
2334161,230936350,52.0,2.0
97821126,185825822,95.0,1.0
29092348,98674844,32.0,1.0
85393494,190479892,41.0,5.0
17377868,58312465,54.0,2.0
9648147,357601658,25.0,2.0
48517391,376732831,71.0,2.0
116970108,298707519,48.0,2.0
123326452,269559586,33.0,2.0
73278658,266001424,60.0,7.0
54917114,102875458,20.0,2.0
25963511,130659106,293.0,2.0
114999744,190017547,27.0,2.0
2183798,153477151,89.0,2.0
80384982,55449364,81.0,2.0
114515435,163497429,6.0,2.0
61740927,90284998,139.0,9.0
94710567,154742104,79.0,4.0
97821126,228101501,95.0,2.0
39441936,196530512,167.0,2.0
20446750,315851064,74.0,1.0
104014368,321457467,218.0,3.0
33734284,170892328,205.0,3.0
34424883,172333256,98.0,5.0
48517391,126835613,71.0,3.0
85081309,235311964,124.0,2.0
135670856,224276062,188.0,1.0
109359671,65659199,8.0,1.0
47248096,40916513,821.0,3.0
78246027,115485958,63.0,6.0
89383339,38610876,176.0,1.0
31005284,28824879,178.0,11.0
29579872,25247032,101.0,2.0
116970108,70269228,48.0,2.0
117970006,35595798,104.0,4.0
51597514,353809187,13.0,1.0
83055904,265137890,67.0,2.0
76292653,231202962,431.0,2.0
92624626,14543089,222.0,3.0
29420856,234516337,51.0,2.0
112632735,167127698,48.0,2.0
118193939,268881828,26.0,3.0
125623046,102766422,119.0,9.0
9180621,272196711,69.0,3.0
62944220,229979144,447.0,2.0
62944220,207521543,447.0,3.0
37271419,203933062,67.0,1.0
97821126,340807333,95.0,2.0
39331817,25407603,18.0,2.0
116277143,121679302,198.0,4.0
80345747,91871128,56.0,5.0
27479069,308777478,77.0,4.0
12725240,176825037,388.0,1.0
47248096,95197868,821.0,4.0
27479069,136479468,77.0,3.0
47248096,182539263,821.0,4.0
132019582,258083121,68.0,2.0
135670856,387124424,188.0,2.0
93507114,386022784,28.0,3.0
91623653,143015304,29.0,4.0
47248096,16948240,821.0,3.0
124559254,329824355,60.0,2.0
9180621,45572121,69.0,2.0
4036600,320565789,19.0,2.0
78246027,221975432,63.0,6.0
87487564,371180444,4.0,1.0
131404662,275987382,30.0,1.0
90568957,303462862,103.0,2.0
130890986,345521040,58.0,2.0
78045043,53675032,9.0,2.0
63902611,352509841,63.0,2.0
46955464,265321241,70.0,3.0
84988197,77225290,57.0,2.0
76292653,113958816,431.0,2.0
9180621,357516143,69.0,2.0
34004162,400022287,21.0,7.0
65680419,337929196,20.0,1.0
139759180,379039263,71.0,2.0
89383339,298924099,176.0,2.0
108078428,250882699,52.0,1.0
59783294,357807794,228.0,2.0
9648147,116324568,25.0,2.0
117439548,172077451,59.0,2.0
72016943,132172721,284.0,4.0
80422373,80198649,14.0,1.0
72288359,139865804,169.0,2.0
9601609,140642711,88.0,1.0
29405414,185021017,48.0,2.0
106078250,353871213,84.0,2.0
109657854,258753973,26.0,5.0
106078250,363174068,84.0,5.0
131404662,249342260,30.0,14.0
10149605,216621603,503.0,12.0
93970634,143302814,53.0,7.0
47248096,229975159,821.0,3.0
51816656,62834627,16.0,5.0
14870142,186153884,148.0,1.0
34475118,18054696,25.0,2.0
26131485,141255385,8.0,2.0
47248096,121283307,821.0,4.0
109359671,352939029,8.0,1.0
63312563,287317848,65.0,2.0
38965513,2960968,150.0,3.0
82524017,164701800,140.0,18.0
47237907,183630283,85.0,2.0
116695180,341010467,41.0,1.0
47237907,136812953,85.0,8.0
14870142,321787514,148.0,1.0
17020859,23298805,35.0,6.0
99221649,301009958,44.0,1.0
14335938,108943191,34.0,6.0
124792007,256523742,39.0,2.0
97318772,398030610,26.0,2.0
8581700,302693495,37.0,3.0
128107871,320155334,32.0,1.0
47248096,46495667,821.0,8.0
14870142,19013715,148.0,4.0
116399303,150329336,285.0,2.0
97933954,330823884,125.0,4.0
36061410,248175597,26.0,9.0
97821126,199129587,95.0,3.0
23916542,129650020,56.0,3.0
59194752,15157505,729.0,3.0
60159990,318566334,173.0,2.0
74909565,263577944,19.0,3.0
1257131,111115650,57.0,2.0
28692321,359372958,55.0,6.0
83055904,49165140,67.0,2.0
135670856,104407243,188.0,1.0
73780361,145961819,72.0,2.0
126943639,209261814,57.0,2.0
42021027,88121855,62.0,3.0
121251549,124863814,29.0,2.0
43245800,60836426,40.0,3.0
78246027,58779234,63.0,2.0
114125718,10437303,20.0,2.0
42317567,237697362,69.0,6.0
138187775,293126716,161.0,2.0
86923777,309874898,62.0,1.0
12000472,87722557,13.0,4.0
137885358,159899147,191.0,2.0
9648147,37674812,25.0,1.0
76398803,134440039,291.0,2.0
133784111,85017246,182.0,1.0
76090844,386052190,332.0,4.0
103548522,165578875,8.0,10.0
3090816,30899402,31.0,2.0
17020859,154579184,35.0,6.0
34014128,140286685,70.0,2.0
65611624,187801209,5.0,1.0
54267939,158034335,285.0,4.0
127942702,248292309,55.0,5.0
59194752,304092973,729.0,3.0
129968745,372220814,65.0,2.0
109359671,277780923,8.0,1.0
59247271,254168163,146.0,2.0
116399303,325863492,285.0,2.0
7444379,129583707,32.0,3.0
101142385,10598731,362.0,13.0
115260391,342236544,123.0,3.0
48517391,95249826,71.0,2.0
48942128,252489619,113.0,7.0
90808140,270739405,156.0,2.0
123051004,225993540,70.0,3.0
61954771,266174538,26.0,2.0
4225871,394603970,126.0,1.0
26131485,31093987,8.0,2.0
112632735,56707098,48.0,2.0
133463691,97125673,124.0,2.0
61263610,121000106,541.0,2.0
97821126,6927825,95.0,1.0
36061410,351211800,26.0,2.0
9648147,252445113,25.0,1.0
7963964,347549552,18.0,3.0
25963511,337377187,293.0,3.0
83055904,152776836,67.0,2.0
101406373,112277111,202.0,4.0
72288359,291876887,169.0,2.0
117888464,298561842,87.0,2.0
14870142,27088099,148.0,2.0
9180621,123444218,69.0,2.0
65215006,183794033,18.0,14.0
59746563,397477979,458.0,9.0
122331001,176954196,16.0,3.0
4077888,385023777,9.0,1.0
128699245,251195039,43.0,2.0
16687044,322885036,36.0,2.0
1769128,89646160,258.0,4.0
122331001,34942215,16.0,2.0
62944220,55918444,447.0,7.0
113512295,140020998,106.0,2.0
61443186,163272119,15.0,2.0
100273837,320610219,52.0,5.0
100788568,228497583,3.0,2.0
130497963,69500766,59.0,2.0
116970108,188110769,48.0,4.0
79940309,76751940,53.0,5.0
99785045,189947802,139.0,2.0
59247271,147117443,146.0,2.0
110420140,386655296,21.0,4.0
58757200,384810927,47.0,2.0
36863326,165599974,150.0,2.0
47248096,290591293,821.0,3.0
43204589,342878704,43.0,1.0
10765825,316952170,91.0,2.0
77320837,284651596,205.0,2.0
81776815,285827789,33.0,3.0
96771520,188401937,422.0,2.0
59797150,48688491,240.0,3.0
74371485,325000596,52.0,3.0
137885358,21400101,191.0,4.0
76090844,42420605,332.0,10.0
137885358,350937729,191.0,9.0
95112222,180599957,271.0,2.0
9573620,334696802,63.0,4.0
43084101,391594110,55.0,5.0
16876055,294190156,191.0,4.0
85363944,358202651,180.0,2.0
103633934,395170709,61.0,3.0
29983125,128117526,20.0,9.0
18579215,268462054,86.0,2.0
28692321,60331992,55.0,6.0
22106339,104751992,56.0,2.0
56096607,315517614,33.0,2.0
30364697,181957286,24.0,2.0
104014368,329606009,218.0,4.0
14870142,39103281,148.0,1.0
123051004,373711243,70.0,2.0
113791848,45338899,401.0,3.0
63312563,171277270,65.0,2.0
31005284,103826571,178.0,2.0
13925946,308361542,37.0,4.0
91730194,20587503,70.0,3.0
47248096,163698310,821.0,4.0
46338408,230843569,50.0,2.0
123051004,196754998,70.0,3.0
95247029,322726496,182.0,2.0
88914248,234843796,87.0,1.0
83055904,57076082,67.0,2.0
59076389,150211420,213.0,1.0
84902483,16962499,372.0,4.0
2099277,92501548,232.0,2.0
123404554,125435075,149.0,2.0
70500246,96920290,52.0,6.0
9180621,83658580,69.0,3.0
83687317,13099150,42.0,2.0
10765825,68091969,91.0,2.0
121300305,291603110,41.0,1.0
114115113,97333008,25.0,2.0
78467491,96423414,50.0,4.0
14870142,173819467,148.0,1.0
83249566,350860593,188.0,3.0
8025727,103466522,208.0,3.0
8052951,257166364,24.0,2.0
39454183,363559241,86.0,2.0
56096607,200439651,33.0,3.0
17924218,37386984,80.0,7.0
97821126,350146686,95.0,2.0
93704320,350108586,323.0,4.0
85822276,300798277,86.0,2.0
28087182,285148322,228.0,3.0
54267939,130494059,285.0,6.0
61680625,91923592,6.0,2.0
97821126,161994439,95.0,1.0
93704320,190528172,323.0,3.0
121300305,302881384,41.0,2.0
104786700,372412594,66.0,7.0
108000569,30330707,44.0,1.0
30364697,91101494,24.0,2.0
1897583,356576981,110.0,2.0
78522957,297682535,360.0,4.0
59746563,288476624,458.0,7.0
47248096,197562383,821.0,4.0
17377868,188241071,54.0,2.0
89383339,4503506,176.0,3.0
112462747,24041730,109.0,2.0
61443186,255157399,15.0,2.0
55590425,237471287,28.0,2.0
45714300,65571693,146.0,1.0
25963511,209667505,293.0,3.0
41138859,193472052,31.0,2.0
9180621,202638018,69.0,4.0
98330735,328205032,44.0,4.0
97821126,288929843,95.0,1.0
8224865,297900928,124.0,3.0
97821126,364319206,95.0,1.0
81497537,165286248,29.0,6.0
98865756,387714191,37.0,1.0
78522957,152241175,360.0,21.0
63751497,349214401,46.0,4.0
32400706,372091177,205.0,3.0
59247271,269776052,146.0,2.0
116970108,17730481,48.0,2.0
126024699,8119162,20.0,23.0
46010057,263175148,18.0,1.0
1897583,392888026,110.0,19.0
135842891,222879208,21.0,2.0
86748372,381044470,33.0,3.0
2334161,101706782,52.0,6.0
135670856,1894172,188.0,1.0
50206606,397456377,398.0,7.0
69799403,148258819,103.0,5.0
44403635,137606112,69.0,2.0
49452583,396566229,146.0,14.0
3325137,292893438,107.0,2.0
72956422,209658787,64.0,8.0
9648147,146048655,25.0,2.0
83055904,270825667,67.0,2.0
10047481,2125733,41.0,2.0
97821126,225343112,95.0,2.0
22466822,323889103,26.0,2.0
126735858,271053497,36.0,3.0
109090731,356536961,23.0,2.0
62944220,68425639,447.0,9.0
9180621,378293451,69.0,3.0
20428615,164078081,166.0,1.0
72663653,41793109,23.0,11.0
93704320,212401206,323.0,2.0
20446750,296505579,74.0,1.0
46338408,166165585,50.0,3.0
14947982,323388015,19.0,3.0
110496316,199045047,76.0,2.0
133277318,144831663,136.0,5.0
66758277,336264111,184.0,4.0
140580701,363672411,132.0,1.0
139885879,108541781,205.0,1.0
92871454,277381441,37.0,2.0
91623653,292319763,29.0,5.0
9180621,364472329,69.0,5.0
5786807,366330397,37.0,3.0
93704320,401898943,323.0,4.0
97821126,135250077,95.0,1.0
10149605,135028276,503.0,2.0
12866931,378656540,89.0,4.0
131534140,111196699,140.0,2.0
85081309,115345033,124.0,2.0
34578527,117024845,36.0,1.0
7335217,160112820,59.0,4.0
12055347,70276492,92.0,4.0
103957530,67293890,68.0,4.0
40741759,282838741,59.0,3.0
80422373,111366621,14.0,1.0
59247271,211716141,146.0,2.0
113791848,252125865,401.0,2.0
17377868,142848834,54.0,2.0
7296920,183108145,109.0,1.0
116970108,242649993,48.0,2.0
94628165,239821264,98.0,13.0
49452583,71956137,146.0,2.0
40741759,60711088,59.0,2.0
123642365,254447641,20.0,1.0
47237907,394650073,85.0,4.0
49371675,347425613,69.0,7.0
92076034,258301177,112.0,1.0
56562475,326671991,115.0,3.0
87658501,57973952,633.0,4.0
122331001,213311024,16.0,2.0
76918147,124250633,597.0,3.0
5409107,28903545,99.0,3.0
25375727,360691809,30.0,3.0
9180621,253223438,69.0,4.0
43245800,248374132,40.0,3.0
47248096,174205093,821.0,4.0
97821126,78862173,95.0,1.0
44403635,109872612,69.0,2.0
116970108,295067043,48.0,2.0
108431897,139924963,34.0,4.0
43245800,141603691,40.0,2.0
47248096,229719553,821.0,4.0
40230576,19931065,15.0,1.0
46522251,362282269,100.0,3.0
132057506,150082744,13.0,2.0
114125718,120109465,20.0,2.0
83055904,22860724,67.0,2.0
92076034,31924989,112.0,1.0
106078250,159824024,84.0,2.0
65680419,323827161,20.0,1.0
81221270,9130847,91.0,1.0
106078250,397635004,84.0,2.0
118562385,360166450,93.0,1.0
29431939,65125444,50.0,5.0
50066595,303632558,22.0,1.0
80422373,395907797,14.0,1.0
80422373,54856719,14.0,1.0
141780635,370073914,34.0,1.0
97821126,196466548,95.0,2.0
89908518,231818065,153.0,3.0
56096607,282748194,33.0,3.0
106078250,50466757,84.0,2.0
8692489,136020547,73.0,9.0
12866931,30465182,89.0,3.0
59247271,371638301,146.0,2.0
47248096,29159686,821.0,6.0
52655107,206352420,122.0,2.0
67077817,256746777,17.0,1.0
79873096,284249058,6.0,9.0
9180621,294368964,69.0,2.0
114515435,300530096,6.0,2.0
135670856,177813997,188.0,1.0
77262460,369297368,43.0,2.0
2334161,185493639,52.0,5.0
1769128,211089677,258.0,4.0
89383339,34576544,176.0,1.0
83249566,26165412,188.0,2.0
138187775,340499009,161.0,2.0
112632735,339772892,48.0,2.0
123188632,243808190,12.0,2.0
10249768,99684321,45.0,9.0
95112222,80532863,271.0,3.0
97821126,85169875,95.0,1.0
30364697,327166675,24.0,2.0
59797150,274803632,240.0,1.0
113609599,92053992,51.0,7.0
9180621,367535683,69.0,2.0
132737494,41857310,314.0,3.0
9180621,87584072,69.0,2.0
27479069,312276745,77.0,5.0
17020859,329577968,35.0,2.0
53616158,235369259,47.0,1.0
73407945,334643854,226.0,2.0
47248096,148326817,821.0,4.0
97821126,246846577,95.0,1.0
83781429,292515339,19.0,4.0
76090844,289103886,332.0,1.0
18956456,62203831,227.0,4.0
11073793,261697286,28.0,1.0
28031374,92148931,19.0,2.0
135312215,34351042,247.0,11.0
122331001,51805675,16.0,2.0
50206606,130318520,398.0,2.0
142456023,373167141,46.0,2.0
123575075,138352666,68.0,2.0
43204589,329196537,43.0,5.0
30364697,237028386,24.0,2.0
90505829,120101613,11.0,2.0
92076034,179533346,112.0,1.0
23964644,66222133,55.0,3.0
86531384,81503196,290.0,1.0
82389748,40635437,96.0,2.0
76398803,154049369,291.0,2.0
36797719,358277677,119.0,9.0
47248096,169669033,821.0,3.0
26900878,95286580,91.0,2.0
118159372,235466123,52.0,2.0
132523344,279202428,24.0,2.0
83249566,84324869,188.0,2.0
9648147,377703934,25.0,1.0
9180621,223764226,69.0,2.0
86748372,48587829,33.0,4.0
134297195,139412628,171.0,5.0
80422373,111249889,14.0,4.0
4919496,123236626,62.0,25.0
88428110,327934043,26.0,2.0
20263375,211282338,180.0,2.0
104786700,168144458,66.0,3.0
4036600,383490722,19.0,3.0
24370042,394420744,5.0,2.0
136790520,310120956,37.0,2.0
132315137,4560500,3041.0,4.0
110710438,243894467,34.0,2.0
9092898,123660124,23.0,3.0
651992,66864392,42.0,4.0
48517391,341910100,71.0,2.0
101770415,288287050,87.0,2.0
80374925,81082273,33.0,3.0
37426111,360006258,126.0,3.0
12037455,121188546,18.0,2.0
96253403,268058621,141.0,12.0
75074505,196618078,15.0,3.0
102788383,375575861,27.0,2.0
138843810,327773730,164.0,2.0
135582975,91039916,20.0,1.0
97496187,88670622,272.0,1.0
80291753,310252830,130.0,4.0
123140704,115828455,318.0,11.0
15688979,135099226,136.0,4.0
102182796,371307611,58.0,1.0
132315137,219278824,3041.0,3.0
138140237,151277697,250.0,2.0
83440180,241110300,89.0,3.0
99693145,186876295,428.0,1.0
59480165,87948964,49.0,10.0
138153893,173395506,71.0,2.0
83440180,187413752,89.0,3.0
29533214,279789299,57.0,2.0
95394154,68756444,234.0,2.0
40364499,364646487,16.0,4.0
83483121,224137676,158.0,4.0
130139823,3790526,124.0,2.0
136347831,254225451,30.0,9.0
54233520,208228363,95.0,3.0
17387185,23063407,26.0,22.0
54144399,237654904,8.0,3.0
75904905,353536345,6.0,3.0
83055904,227005533,67.0,2.0
89803380,85328589,54.0,2.0
135738498,239458717,77.0,2.0
75377193,136741190,110.0,5.0
14568076,47788722,118.0,2.0
17387185,93170495,26.0,2.0
81070130,234381044,147.0,2.0
12631447,350006801,149.0,2.0
30833242,308357376,182.0,5.0
21605110,51774986,34.0,1.0
140397235,11202538,14.0,2.0
2998777,378191315,3.0,2.0
136576184,206734489,111.0,7.0
92624626,335939344,222.0,2.0
88076016,336264111,12.0,4.0
46349725,229199759,135.0,1.0
8856141,68714286,55.0,1.0
89417510,300940348,226.0,4.0
95394154,250095015,234.0,2.0
44806939,369180862,44.0,2.0
134014289,35038170,96.0,2.0
134884808,94214581,37.0,2.0
31648252,5186814,162.0,5.0
81756097,160591334,418.0,3.0
651992,57289904,42.0,2.0
9804081,50777065,47.0,3.0
138643458,293687770,63.0,2.0
39775594,72069291,55.0,1.0
65430876,189817739,183.0,2.0
39106788,170695920,56.0,1.0
7494627,365283757,48.0,1.0
116731919,263489081,6.0,2.0
62405762,313028858,6.0,7.0
16716001,65248558,115.0,3.0
5409107,360487317,99.0,3.0
111492650,243591283,15.0,9.0
5111354,34022977,40.0,6.0
60764686,332648184,17.0,1.0
85188992,363748993,138.0,1.0
11719180,217687267,66.0,2.0
94083550,389963257,18.0,3.0
24803803,181744803,25.0,1.0
132019582,87991690,68.0,2.0
138153893,210060037,71.0,1.0
56735134,200229253,112.0,4.0
12037455,401398402,18.0,2.0
123140704,39275680,318.0,2.0
135738498,93632923,77.0,1.0
62944220,96460322,447.0,2.0
26277198,150029429,149.0,3.0
86817915,160407414,10.0,2.0
26863866,387765647,156.0,4.0
123140704,152200369,318.0,4.0
84873122,1462088,96.0,2.0
58812216,157521195,18.0,2.0
651992,180352733,42.0,5.0
6660542,354947540,17.0,4.0
50668017,257856921,78.0,2.0
56661320,355082974,18.0,1.0
74956614,155913977,10.0,7.0
29533214,21036529,57.0,1.0
131097518,31877036,44.0,3.0
63159938,37042032,53.0,2.0
89003687,142107216,310.0,6.0
85363944,256633980,180.0,2.0
22106339,44295795,56.0,3.0
123140704,214635402,318.0,2.0
75702827,164264256,42.0,4.0
120213174,107854339,209.0,13.0
16740912,91992320,62.0,3.0
101970196,382152844,104.0,4.0
79940309,401911988,53.0,7.0
92680330,270897201,64.0,2.0
132884009,326823678,47.0,2.0
18635611,260314452,342.0,3.0
62364487,5981048,17.0,2.0
136797243,158539479,16.0,2.0
69799403,296184410,103.0,5.0
112462747,193684633,109.0,2.0
138140237,161568774,250.0,1.0
114283742,87728164,233.0,4.0
77881862,255032321,117.0,1.0
40387549,23263423,27.0,4.0
123536417,295121481,113.0,2.0
651992,311875107,42.0,2.0
133442561,12428523,94.0,1.0
94057453,401350762,88.0,3.0
67030902,136902391,6.0,5.0
129121608,301322765,87.0,3.0
108519036,336777763,118.0,13.0
72865482,224246484,116.0,2.0
66205819,164970584,520.0,1.0
72865482,245212353,116.0,1.0
12092954,309520322,230.0,10.0
132884009,357209665,47.0,2.0
75232063,49548343,164.0,2.0
121300305,383922922,41.0,4.0
8917150,369343686,379.0,3.0
40364499,97181114,16.0,2.0
33182580,210082656,23.0,2.0
98626231,235772232,90.0,2.0
124559254,37696488,60.0,7.0
34257736,221981632,13.0,2.0
